ts,high,low,open,close,change,transaction,next_open
1462838400,13.05,12.65,12.75,12.8,0.05,260,13.15
1462924800,14.05,13,13.15,13.7,0.9,2101,14.1
1463011200,14.45,13.8,14.1,13.8,0.1,2419,13.75
1463097600,14.15,13.6,13.75,13.95,0.15,933,12.8
1463356800,13.7,12.8,12.8,13.65,-0.3,1414,13.9
1463443200,14.1,13.7,13.9,13.85,0.2,927,13.5
1463529600,13.9,13.4,13.5,13.7,-0.15,593,13.8
1463616000,13.85,13.3,13.8,13.35,-0.35,549,13.8
1463702400,13.8,13.4,13.8,13.5,0.15,376,13.4
1463961600,14.2,13.4,13.4,13.95,0.45,824,14.1
1464048000,14.4,14,14.1,14.05,0.1,782,14.3
1464134400,14.3,13.85,14.3,13.9,-0.15,538,14.05
1464220800,14.1,13.8,14.05,13.9,0,345,14.05
1464307200,14.1,13.9,14.05,14.05,0.15,309,14.1
1464566400,14.2,14.05,14.1,14.1,0.05,264,14.15
1464652800,14.15,14,14.15,14,-0.1,189,14
1464739200,15.15,13.95,14,15,1,1761,14.85
1464825600,14.95,14.05,14.85,14.35,-0.65,1124,14.5
1464912000,14.6,14.05,14.5,14.2,-0.15,580,14.2
1464998400,14.35,14.1,14.2,14.35,0.15,218,14.45
1465171200,14.5,13.9,14.45,14.1,-0.25,399,14.1
1465257600,14.3,14,14.1,14,-0.1,232,14
1465344000,14.55,13.9,14,14.55,0.55,935,14.8
1465776000,14.8,14.1,14.8,14.4,-0.15,780,14.4
1465862400,15,14.35,14.4,14.6,0.2,1206,14.95
1465948800,15.25,14.7,14.95,14.8,0.2,1201,14.8
1466035200,14.85,14.5,14.8,14.5,-0.3,456,14.55
1466121600,14.7,14.2,14.55,14.2,-0.3,425,14.3
1466380800,14.35,13.95,14.3,14.1,-0.1,601,14.15
1466467200,14.25,13.95,14.15,14.05,-0.05,340,14.1
1466553600,14.2,13.95,14.1,13.95,-0.1,397,14.1
1466640000,14.15,13.9,14.1,13.95,0,255,14.05
1466726400,14.15,12.6,14.05,13.1,-0.85,901,12.8
1466985600,13.4,12.8,12.8,13.4,0.3,405,13.25
1467072000,13.7,13.05,13.25,13.7,0.3,367,13.7
1467158400,14.1,13.65,13.7,13.7,0,463,13.7
1467244800,15.05,13.7,13.7,15.05,1.35,1945,15.7
1467331200,16,14.8,15.7,14.8,-0.25,3068,14.7
1467590400,15.2,14.6,14.7,14.9,0.1,1155,14.9
1467676800,15.6,14.9,14.9,15.3,0.4,1761,15.4
1467763200,16.2,15.15,15.4,15.7,0.4,2340,15.8
1467849600,16.95,15.35,15.8,16.9,1.2,3721,17.1
1468195200,18.1,16.9,17.1,17.5,0.6,5270,17.5
1468281600,17.75,17.2,17.5,17.2,-0.3,2557,17.3
1468368000,18.35,17.2,17.3,17.9,0.7,4664,17.9
1468454400,18.7,17.1,17.9,17.75,-0.15,4858,17.95
1468540800,18.5,17.65,17.95,18.45,0.7,2975,18.35
1468800000,18.6,17.9,18.35,17.9,-0.55,1799,17.95
1468886400,18.3,17.85,17.95,17.85,-0.05,1162,17.6
1468972800,17.8,16.85,17.6,17.15,-0.7,2753,17.4
1469059200,18.15,17.25,17.4,17.55,0.4,2114,17.85
1469145600,17.85,17.55,17.85,17.65,0.1,839,17.7
1469404800,18,17.4,17.7,17.95,0.3,973,18.1
1469491200,18.75,17.9,18.1,18.5,0.55,3164,19
1469577600,19.3,18.2,19,18.25,-0.25,2874,18.25
1469664000,18.25,17.75,18.25,17.95,-0.3,1016,17.95
1469750400,18.1,17.25,17.95,17.55,-0.4,1431,17.7
1470009600,18.2,17.6,17.7,18.2,0.65,1217,18.35
1470096000,18.9,17.9,18.35,18.8,0.6,1416,18.6
1470182400,19.4,18.35,18.6,18.8,0,2674,18.8
1470268800,19.1,18.5,18.8,18.8,0,1197,18.8
1470355200,19.4,18.7,18.8,18.8,0,1443,18.8
1470614400,18.9,18.4,18.8,18.7,-0.1,883,18.65
1470700800,19.35,18.55,18.65,19.1,0.4,1869,18.6
1470787200,18.95,18.4,18.6,18.6,-0.5,1956,18.7
1470873600,18.7,16.75,18.7,17.7,-0.9,2919,17.65
1470960000,17.65,16.85,17.65,17.05,-0.65,1180,17
1471219200,17.35,17,17,17.2,0.15,548,17.2
1471305600,17.7,17.05,17.2,17.7,0.5,706,17.65
1471392000,17.75,17.35,17.65,17.45,-0.25,468,17.45
1471478400,17.8,17.4,17.45,17.65,0.2,420,17.65
1471564800,17.65,16.8,17.65,17.3,-0.35,1104,17
1471824000,17.3,16.95,17,17.2,-0.1,525,17.15
1471910400,17.15,16.65,17.15,16.95,-0.25,636,16.75
1471996800,16.9,15.8,16.75,15.8,-1.15,1503,15.5
1472083200,16.25,15.4,15.5,16.1,0.3,1379,16.05
1472169600,16.65,16.05,16.05,16.4,0.3,1150,16.3
1472428800,16.65,16.2,16.3,16.6,0.2,716,16.6
1472515200,16.75,16.3,16.6,16.35,-0.25,575,16.5
1472601600,16.65,16.2,16.5,16.6,0.25,497,16.6
1472688000,16.65,16.3,16.6,16.3,-0.3,245,16.3
1472774400,16.4,15.7,16.3,15.85,-0.45,589,15.85
1473033600,16.1,15.75,15.85,15.9,0.05,411,15.9
1473120000,16,15.8,15.9,15.95,0.05,279,16
1473206400,16.1,15.95,16,15.95,0,258,15.95
1473292800,17,15.95,15.95,16.9,0.95,1039,17
1473379200,17,16.6,17,16.65,-0.25,390,16.05
1473465600,16.3,16,16.05,16.1,-0.55,405,16.5
1473638400,16.6,16.05,16.5,16.1,0,320,16.25
1473724800,16.3,15.55,16.25,15.65,-0.45,399,15.5
1473811200,15.7,14.8,15.5,15.1,-0.55,686,15.1
1474243200,15.3,14.8,15.1,15.3,0.2,328,15.3
1474329600,15.3,15,15.3,15.05,-0.25,226,15.05
1474416000,15.4,15.05,15.05,15.25,0.2,169,15.4
1474502400,15.4,14.2,15.4,14.95,-0.3,1206,15.1
1474588800,15.3,14.7,15.1,15.2,0.25,497,15.3
1474848000,15.3,14.9,15.3,15,-0.2,199,15
1475107200,15,14.55,15,14.55,-0.45,283,14.55
1475193600,14.7,14.3,14.55,14.3,-0.25,286,14.35
1475452800,14.4,14,14.35,14,-0.3,280,14.05
1475539200,14.3,13.95,14.05,14.1,0.1,227,14.1
1475625600,14.1,13.9,14.1,13.9,-0.2,196,13.9
1475712000,14.25,13.9,13.9,14.1,0.2,246,14.1
1475798400,14.35,14.1,14.1,14.1,0,199,14.1
1476144000,14.1,13.3,14.1,13.5,-0.6,357,13.5
1476230400,13.7,13.45,13.5,13.5,0,236,13.5
1476316800,13.75,13.35,13.5,13.35,-0.15,259,13.35
1476403200,13.35,12.8,13.35,12.95,-0.4,381,13.05
1476662400,13.3,12.9,13.05,13.15,0.2,141,13.05
1476748800,13.15,12.95,13.05,13.05,-0.1,105,13.2
1476835200,13.25,13.05,13.2,13.05,0,100,13.2
1476921600,14.35,13.2,13.2,14.35,1.3,852,14.7
1477008000,14.7,14.25,14.7,14.25,-0.1,799,14.35
1477267200,14.45,13.9,14.35,14.2,-0.05,293,14.15
1477353600,14.5,14,14.15,14.25,0.05,269,14.25
1477440000,15.65,14.2,14.25,15.65,1.4,1779,15.85
1477526400,16.55,15.55,15.85,15.8,0.15,2438,15.65
1477612800,15.8,15.3,15.65,15.35,-0.45,674,15.15
1477872000,15.3,14.8,15.15,15.1,-0.25,284,15.2
1477958400,16.35,15,15.2,15.6,0.5,2098,15.4
1478044800,15.95,14.65,15.4,14.75,-0.85,1040,14.75
1478131200,15.15,14.45,14.75,14.8,0.05,585,14.8
1478217600,15.1,14.35,14.8,15,0.2,501,14.9
1478476800,15.2,14.85,14.9,14.85,-0.15,347,15.1
1478563200,15.4,14.6,15.1,15.1,0.25,489,15.1
1478649600,15.15,13.8,15.1,13.95,-1.15,956,14.6
1478736000,14.9,14.35,14.6,14.7,0.75,520,14.8
1478822400,14.8,14.1,14.8,14.2,-0.5,564,14
1479081600,14,13.05,14,14,-0.2,766,14
1479168000,14.1,13.5,14,13.5,-0.5,373,13.4
1479254400,13.95,13.4,13.4,13.8,0.3,304,13.75
1479340800,13.85,13.55,13.75,13.85,0.05,183,13.95
1479427200,14.2,13.85,13.95,14,0.15,302,14.05
1479686400,14.4,14,14.05,14.25,0.25,286,14.4
1479772800,14.5,14.2,14.4,14.4,0.15,264,14.25
1479859200,14.45,14.15,14.25,14.2,-0.2,220,14.2
1479945600,14.2,13.75,14.2,13.95,-0.25,283,14
1480032000,14.2,13.95,14,14.05,0.1,112,13.85
1480291200,14.35,13.85,13.85,13.9,-0.15,92,14.1
1480377600,14.1,13.9,14.1,14,0.1,91,14
1480464000,14.1,13.8,14,13.95,-0.05,163,14.05
1480550400,15.3,14.05,14.05,15.3,1.35,598,15.25
1480636800,15.65,14.95,15.25,15.4,0.1,1524,15.75
1480896000,16.8,15.75,15.75,16.1,0.7,1770,16.35
1480982400,16.4,16,16.35,16,-0.1,779,16.2
1481068800,17.3,16.15,16.2,16.85,0.85,1912,16.7
1481155200,17.15,16.6,16.7,17,0.15,1209,17.05
1481241600,17.6,16.95,17.05,17.05,0.05,1510,17.5
1481500800,17.6,16.25,17.5,16.4,-0.65,1863,16.5
1481587200,16.65,16.25,16.5,16.45,0.05,706,16.55
1481673600,16.65,16.4,16.55,16.55,0.1,619,16.55
1481760000,17.4,16.55,16.55,17.1,0.55,2622,17.05
1481846400,17.35,16.7,17.05,16.8,-0.3,1459,16.9
1482105600,17.4,16.8,16.9,16.85,0.05,1198,17
1482192000,17.15,16.8,17,17.1,0.25,673,17.25
1482278400,17.9,17.2,17.25,17.3,0.2,2833,17.3
1482364800,17.75,17.25,17.3,17.45,0.15,1380,17.65
1482451200,18.05,17.45,17.65,17.7,0.25,1860,17.8
1482710400,17.9,17.4,17.8,17.6,-0.1,713,17.7
1482796800,17.8,17.45,17.7,17.55,-0.05,693,17.7
1482883200,17.75,17.35,17.7,17.5,-0.05,504,17.5
1482969600,17.5,17.3,17.5,17.4,-0.1,445,17.6
1483056000,18.05,17.45,17.6,17.7,0.3,1317,17.65
1483401600,17.65,17.3,17.65,17.4,-0.3,478,17.55
1483488000,17.75,17.3,17.55,17.35,-0.05,584,17.35
1483574400,17.55,17.15,17.35,17.25,-0.1,586,17.2
1483660800,17.8,17.2,17.2,17.4,0.15,888,17.45
1483920000,17.5,17.15,17.45,17.25,-0.15,502,17.2
1484006400,17.4,17.1,17.2,17.15,-0.1,427,16.5
1484092800,16.8,16.15,16.5,16.6,-0.55,1318,16.6
1484179200,16.95,16.6,16.6,16.8,0.2,456,16.8
1484265600,17.05,16.65,16.8,17,0.2,286,17
1484524800,17.25,16.9,17,16.95,-0.05,464,17.15
1484611200,17.15,16.85,17.15,17,0.05,334,17.1
1484697600,18.2,17,17.1,17.95,0.95,1614,17.95
1484784000,18.15,17.6,17.95,17.6,-0.35,983,17.6
1484870400,17.8,17.6,17.6,17.7,0.1,368,17.8
1485129600,17.85,17.65,17.8,17.7,0,419,17.85
1485216000,18.5,17.8,17.85,17.85,0.15,1521,18.1
1485993600,18.2,17.6,18.1,17.6,-0.25,742,17.8
1486080000,18,17.45,17.8,17.6,0,835,17.7
1486339200,17.85,17.6,17.7,17.85,0.25,610,17.95
1486425600,17.95,17.55,17.95,17.6,-0.25,441,17.7
1486512000,17.7,16.85,17.7,16.9,-0.7,791,16.9
1486598400,17.1,16.65,16.9,16.85,-0.05,627,16.85
1486684800,17.05,16.7,16.85,16.7,-0.15,416,16.4
1486944000,17.45,16.3,16.4,17.35,0.65,1292,17.35
1487030400,17.4,17,17.35,17.05,-0.3,529,17.05
1487116800,17.35,17.05,17.05,17.2,0.15,420,17.2
1487203200,17.25,16.95,17.2,17,-0.2,331,17
1487289600,17.05,16.8,17,16.8,-0.2,445,16.85
1487376000,16.9,16.65,16.85,16.9,0.1,348,17.4
1487548800,18.2,17.05,17.4,17.05,0.15,2734,17
1487635200,17.15,16.75,17,17.05,0,637,17.05
1487721600,17.5,17,17.05,17.2,0.15,862,17.2
1487808000,17.55,17.2,17.2,17.55,0.35,483,17.7
1487894400,19.3,17.65,17.7,19.3,1.75,4646,19.9
1488326400,20.55,19.6,19.9,20.35,1.05,7098,20.55
1488412800,21,19.9,20.55,20.65,0.3,3536,20.95
1488499200,21.45,20.15,20.95,20.35,-0.3,3245,20.5
1488758400,20.6,19.6,20.5,19.65,-0.7,3132,20
1488844800,20.1,18.85,20,19.1,-0.55,4096,19.2
1488931200,19.35,18.85,19.2,19,-0.1,1884,19.2
1489017600,19.55,18.9,19.2,19.05,0.05,2340,18.9
1489104000,19.15,17.15,18.9,17.3,-1.75,4375,17.45
1489363200,17.65,17,17.45,17.05,-0.25,1947,17.25
1489449600,17.6,17.2,17.25,17.45,0.4,1757,17.45
1489536000,17.75,17.3,17.45,17.6,0.15,1059,17.65
1489622400,17.95,17.55,17.65,17.75,0.15,1226,18.05
1489708800,18.85,18.05,18.05,18.45,0.7,3046,18.55
1489968000,18.6,18.15,18.55,18.5,0.05,1424,18.7
1490054400,18.7,18.25,18.7,18.4,-0.1,890,18.15
1490140800,18.5,17.95,18.15,18.5,0.1,1020,18.7
1490227200,18.7,18.1,18.7,18.3,-0.2,946,18.25
1490313600,18.3,17.8,18.25,17.85,-0.45,908,18
1490572800,18.25,16.1,18,16.1,-1.75,3363,16
1490659200,16.1,14.5,16,14.55,-1.55,4618,14.75
1490745600,14.9,14.55,14.75,14.75,0.2,1310,14.75
1490832000,14.75,13.9,14.75,14.6,-0.15,1947,14.7
1490918400,15,14.5,14.7,14.5,-0.1,1152,14.3
1491350400,14.75,14.2,14.3,14.75,0.25,1230,14.85
1491436800,14.9,14.5,14.85,14.5,-0.25,824,14.6
1491523200,15.5,14.45,14.6,15.15,0.65,2231,15.3
1491782400,15.3,15,15.3,15.1,-0.05,928,15.2
1491868800,15.3,14.15,15.2,14.4,-0.7,1694,14.55
1491955200,14.8,14.35,14.55,14.7,0.3,801,14.85
1492041600,15.25,14.7,14.85,14.9,0.2,1188,15.2
1492128000,15.2,14.3,15.2,14.3,-0.6,869,14.65
1492387200,14.65,13.8,14.65,14,-0.3,789,14.1
1492473600,14.5,14.1,14.1,14.4,0.4,552,14.6
1492560000,15.8,14.6,14.6,15.2,0.8,2893,15.2
1492646400,15.2,14.6,15.2,14.65,-0.55,928,14.95
1492732800,15,14.8,14.95,14.8,0.15,417,15
1492992000,15,14.2,15,14.3,-0.5,814,14.4
1493078400,14.5,14.2,14.4,14.5,0.2,519,14.5
1493164800,14.65,14.35,14.5,14.6,0.1,398,14.6
1493251200,14.9,14.5,14.6,14.65,0.05,582,14.85
1493337600,14.9,14.7,14.85,14.7,0.05,369,14.7
1493683200,15,14.55,14.7,14.7,0,677,14.7
1493769600,14.8,14.5,14.7,14.5,-0.2,287,14.55
1493856000,14.7,14.45,14.55,14.5,0,273,14.5
1493942400,14.5,13.85,14.5,14,-0.5,618,14.1
1494201600,14.25,14,14.1,14,0,242,14.05
1494288000,14.2,12.9,14.05,13.1,-0.9,1237,13
1494374400,13.6,13,13,13.6,0.5,515,13.4
1494460800,13.75,13.2,13.4,13.4,-0.2,644,13.3
1494547200,13.55,13.1,13.3,13.15,-0.25,329,13.15
1494806400,13.25,12.55,13.15,12.7,-0.45,750,12.6
1494892800,12.75,12.45,12.6,12.45,-0.25,356,12.45
1494979200,12.65,12.45,12.45,12.5,0.05,264,12.35
1495065600,12.7,12.1,12.35,12.7,0.2,292,12.7
1495152000,13.2,12.7,12.7,13.05,0.35,570,13.2
1495411200,13.2,12.75,13.2,12.75,-0.3,238,12.75
1495497600,13,12.75,12.75,12.9,0.15,124,13
1495584000,13.05,12.8,13,12.8,-0.1,173,12.85
1495670400,12.95,12.7,12.85,12.7,-0.1,172,12.7
1495756800,12.9,12.55,12.7,12.75,0.05,183,12.9
1496188800,13,12.75,12.9,12.85,0.1,176,12.95
1496275200,12.95,12.8,12.95,12.85,0,106,12.9
1496361600,13.5,12.9,12.9,13.5,0.65,704,13.7
1496448000,14.6,13.3,13.7,14.15,0.65,2245,14.15
1496620800,14.25,13.85,14.15,14,-0.15,560,14
1496707200,14.1,13.85,14,13.85,-0.15,248,13.9
1496793600,15.2,13.9,13.9,14.4,0.55,2961,14.4
1496880000,14.55,14.1,14.4,14.1,-0.3,525,14.25
1496966400,14.25,13.8,14.25,13.8,-0.3,464,13.2
1497225600,13.3,12.9,13.2,13.1,-0.7,895,13.1
1497312000,13.25,13.1,13.1,13.1,0,252,13.2
1497398400,13.3,12.85,13.2,12.9,-0.2,293,12.9
1497484800,13,12.8,12.9,12.95,0.05,170,12.95
1497571200,13.15,12.85,12.95,13.05,0.1,172,13.1
1497830400,13.25,13.05,13.1,13.05,0,217,13.3
1497916800,13.3,13.05,13.3,13.05,0,164,13.2
1498003200,13.3,13.05,13.2,13.3,0.25,152,13.3
1498089600,13.5,13.15,13.3,13.15,-0.15,235,13.2
1498176000,13.4,13.05,13.2,13.05,-0.1,160,13.1
1498435200,13.2,13.05,13.1,13.05,0,130,13.15
1498521600,13.25,13,13.15,13,-0.05,159,13
1498608000,13.15,12.95,13,13,0,132,13.05
1498694400,13.25,13.05,13.05,13.05,0.05,178,13.1
1498780800,13.1,12.95,13.1,13,-0.05,83,13.1
1499040000,13.1,12.95,13.1,12.95,-0.05,104,13
1499126400,13.05,12.95,13,12.95,0,96,12.95
1499212800,13.1,12.95,12.95,13,0.05,112,13
1499299200,13.95,13,13,13.6,0.6,1495,13.35
1499385600,13.5,13.1,13.35,13.2,-0.4,392,13.15
1499644800,13.3,13.1,13.15,13.1,-0.1,109,13.5
1499731200,13.95,13.35,13.5,13.35,0.25,737,13.4
1499817600,14.2,13.4,13.4,13.95,0.6,1810,14
1499904000,14.05,13.6,14,13.9,-0.05,466,13.85
1499990400,13.9,13.65,13.85,13.75,-0.15,230,13.9
1500249600,14.1,13.7,13.9,13.75,0,185,13.8
1500336000,13.85,13.5,13.8,13.65,-0.1,204,13.65
1500422400,13.75,13.45,13.65,13.45,-0.2,193,13.6
1500508800,13.7,13.35,13.6,13.4,-0.05,336,13.4
1500595200,14.1,13.4,13.4,13.8,0.4,1092,13.75
1500854400,13.85,13.6,13.75,13.6,-0.2,204,13.6
1500940800,13.65,13.5,13.6,13.55,-0.05,192,13.45
1501027200,13.65,13.45,13.45,13.45,-0.1,202,13.6
1501113600,13.7,13.45,13.6,13.5,0.05,228,13.6
1501200000,13.65,13.4,13.6,13.45,-0.05,175,13.5
1501459200,13.85,13.3,13.5,13.8,0.35,888,13.9
1501545600,13.9,13.65,13.9,13.65,-0.15,249,13.75
1501632000,14.05,13.65,13.75,13.7,0.05,407,13.7
1501718400,13.8,13.6,13.7,13.7,0,162,13.8
1501804800,14.2,13.75,13.8,13.75,0.05,552,13.7
1502064000,13.8,13.6,13.7,13.6,-0.15,260,13.6
1502150400,13.6,13.4,13.6,13.4,-0.2,248,13.35
1502236800,13.4,13,13.35,13.15,-0.25,352,13.05
1502323200,13.2,12.8,13.05,12.85,-0.3,281,12.95
1502409600,12.95,12.45,12.95,12.65,-0.2,397,12.45
1502668800,12.9,12.1,12.45,12.1,-0.55,483,12.2
1502755200,12.45,10.9,12.2,11.15,-0.95,1099,11.2
1502841600,11.65,10.6,11.2,11.35,0.2,724,11.7
1502928000,11.75,11.45,11.7,11.65,0.3,389,11.6
1503014400,11.85,11.5,11.6,11.8,0.15,262,12
1503273600,12.05,11.75,12,12.05,0.25,237,12.2
1503360000,12.2,11.8,12.2,11.8,-0.25,326,12
1503446400,12.55,12,12,12.2,0.4,708,12.25
1503532800,12.6,12.2,12.25,12.5,0.3,445,12.6
1503619200,12.65,12.3,12.6,12.3,-0.2,315,12.25
1503878400,12.45,12.2,12.25,12.45,0.15,245,12.4
1503964800,12.6,12.3,12.4,12.5,0.05,211,12.5
1504051200,12.85,12.5,12.5,12.65,0.15,425,12.65
1504137600,12.75,12.5,12.65,12.6,-0.05,200,12.5
1504224000,12.75,12.3,12.5,12.45,-0.15,287,12.4
1504483200,12.55,12.25,12.4,12.3,-0.15,146,12.3
1504569600,12.45,12.2,12.3,12.25,-0.05,193,12.2
1504656000,12.3,12.05,12.2,12.05,-0.2,274,12.15
1504742400,12.4,12,12.15,12,-0.05,253,12.05
1504828800,12.45,12.05,12.05,12.2,0.2,309,12.35
1505088000,12.45,12.25,12.35,12.35,0.15,226,12.5
1505174400,12.7,12.4,12.5,12.6,0.25,532,12.75
1505260800,12.75,12.45,12.75,12.45,-0.15,210,12.65
1505347200,12.8,12.45,12.65,12.5,0.05,398,12.55
1505433600,12.95,12.5,12.55,12.5,0,382,12.5
1505692800,12.6,12.25,12.5,12.5,0,207,12.5
1505779200,12.65,12.3,12.5,12.3,-0.2,172,12.3
1505865600,12.45,12.15,12.3,12.15,-0.15,144,12.3
1505952000,12.3,12.05,12.3,12.15,0,139,12.2
1506038400,12.25,12.05,12.2,12.05,-0.1,162,12.15
1506297600,12.15,11.65,12.15,11.65,-0.4,268,11.65
1506384000,11.85,11.5,11.65,11.6,-0.05,173,11.6
1506470400,11.75,11.6,11.6,11.65,0.05,122,11.65
1506556800,11.75,11.55,11.65,11.55,-0.1,112,11.65
1506643200,11.65,11.45,11.65,11.65,0.1,95,11.65
1506729600,11.95,11.6,11.65,11.95,0.3,99,12
1506902400,12.05,11.9,12,11.9,-0.05,114,11.95
1506988800,12,11.9,11.95,11.9,0,73,12
1507161600,12.25,12,12,12.1,0.2,182,12.3
1507248000,12.35,12.05,12.3,12.15,0.05,126,12.25
1507680000,12.3,11.9,12.25,12.3,0.15,163,12.2
1507766400,12.4,11.9,12.2,12.35,0.05,666,12.4
1507852800,12.4,12.15,12.4,12.2,-0.15,156,12.15
1508112000,12.35,12.05,12.15,12.1,-0.1,96,12.25
1508198400,12.25,11.95,12.25,11.95,-0.15,144,11.95
1508284800,12.05,11.9,11.95,11.9,-0.05,71,11.9
1508371200,12.05,11.9,11.9,11.95,0.05,107,11.95
1508457600,11.95,11.85,11.95,11.9,-0.05,74,11.9
1508716800,12.2,11.9,11.9,12,0.1,245,12
1508803200,12.1,11.85,12,12,0,118,12
1508889600,12.05,11.95,12,12.05,0.05,117,12
1508976000,12.75,11.95,12,12.45,0.4,1196,12.5
1509062400,12.7,12.3,12.5,12.45,0,367,12.55
1509321600,12.55,12.2,12.55,12.2,-0.25,166,12.15
1509408000,12.35,12.15,12.15,12.25,0.05,128,12.2
1509494400,12.4,12.2,12.2,12.25,0,135,12.25
1509580800,12.3,12.2,12.25,12.3,0.05,137,12.4
1509667200,12.45,12.25,12.4,12.25,-0.05,132,12.45
1509926400,12.45,12.2,12.45,12.25,0,79,12.25
1510012800,12.95,12.25,12.25,12.4,0.15,1106,12.4
1510099200,12.65,12.25,12.4,12.3,-0.1,296,12.3
1510185600,12.35,11.9,12.3,12,-0.3,211,11.95
1510272000,12.1,11.9,11.95,12.1,0.1,97,12.2
1510531200,12.3,12.2,12.2,12.25,0.15,173,12.25
1510617600,12.35,12,12.25,12.1,-0.15,80,12.1
1510704000,12.1,11.85,12.1,11.95,-0.15,208,11.95
1510790400,12.2,11.95,11.95,12.05,0.1,181,12.05
1510876800,12.3,12.05,12.05,12.05,0,132,12.05
1511136000,12.15,12,12.05,12.1,0.05,101,12.15
1511222400,12.3,12,12.15,12.15,0.05,209,12.3
1511308800,12.3,12,12.3,12,-0.15,154,12
1511395200,12,11.9,12,12,0,117,12
1511481600,12.2,11.95,12,12,0,141,12
1511740800,12.4,12,12,12.3,0.3,404,12.3
1511827200,13.2,12.3,12.3,12.6,0.3,1851,12.5
1511913600,12.75,12.5,12.5,12.7,0.1,326,12.45
1512000000,12.5,12.1,12.45,12.1,-0.6,395,12.2
1512086400,12.25,11.65,12.2,11.75,-0.35,399,11.7
1512345600,12.1,11.7,11.7,11.85,0.1,315,12
1512432000,12,11.7,12,11.75,-0.1,176,11.75
1512518400,11.8,11.5,11.75,11.6,-0.15,195,11.65
1512604800,11.65,11.45,11.65,11.55,-0.05,108,11.5
1512691200,11.6,11.4,11.5,11.4,-0.15,107,11.4
1512950400,11.6,11.25,11.4,11.55,0.15,121,11.5
1513036800,11.6,11.4,11.5,11.5,-0.05,78,11.55
1513123200,11.55,11.4,11.55,11.4,-0.1,76,11.4
1513209600,11.5,11.4,11.4,11.45,0.05,82,11.45
1513296000,11.5,11.3,11.45,11.35,-0.1,89,11.5
1513555200,11.5,11.25,11.5,11.35,0,55,11.45
1513641600,11.45,11.2,11.45,11.2,-0.15,82,11.2
1513728000,11.3,11.15,11.2,11.15,-0.05,95,11.2
1513814400,12.25,11.2,11.2,12.25,1.1,1550,12.15
1513900800,12.3,12,12.15,12.3,0.05,778,12.25
1514160000,12.3,12.15,12.25,12.2,-0.1,183,12.25
1514246400,12.25,11.9,12.25,12.15,-0.05,174,12.15
1514332800,12.2,12.05,12.15,12.1,-0.05,95,12.15
1514419200,12.5,12.1,12.15,12.15,0.05,175,12.05
1514505600,12.15,12.05,12.05,12.15,0,73,12.2
1514851200,12.2,12.05,12.2,12.2,0.05,89,12.2
1514937600,12.3,12.1,12.2,12.2,0,110,12.25
1515024000,12.25,12.15,12.25,12.25,0.05,99,12.25
1515110400,12.5,12.25,12.25,12.45,0.2,285,12.35
1515369600,12.5,12.15,12.35,12.2,-0.25,137,12.4
1515456000,12.4,12.05,12.4,12.1,-0.1,130,12.25
1515542400,12.25,12.05,12.25,12.05,-0.05,76,12.2
1515628800,12.25,12.05,12.2,12.1,0.05,99,12.1
1515715200,12.15,12.05,12.1,12.05,-0.05,151,12.15
1515974400,12.15,12.05,12.15,12.15,0.1,94,12.1
1516060800,12.25,12.1,12.1,12.15,0,94,12.1
1516147200,12.5,12.1,12.1,12.35,0.2,257,12.35
1516233600,12.45,12.3,12.35,12.3,-0.05,230,12.3
1516320000,12.3,12.2,12.3,12.3,0,140,12.3
1516579200,12.4,12.25,12.3,12.3,0,113,12.3
1516665600,12.3,12.05,12.3,12.05,-0.25,149,12.1
1516752000,12.15,12.05,12.1,12.05,0,80,12.05
1516838400,12.35,12.05,12.05,12.15,0.1,114,12.25
1516924800,12.25,12.05,12.25,12.1,-0.05,61,12.3
1517184000,12.3,12.1,12.3,12.1,0,106,12.1
1517270400,12.2,12.05,12.1,12.15,0.05,69,12.25
1517356800,12.25,12.1,12.25,12.2,0.05,68,12.2
1517443200,12.2,12.05,12.2,12.05,-0.15,75,12
1517529600,12.1,12,12,12.1,0.05,51,11
1517788800,11.85,11,11,11.8,-0.3,142,11.4
1517875200,11.5,10.65,11.4,10.7,-1.1,476,10.95
1517961600,11.3,10.95,10.95,10.95,0.25,146,10.95
1518048000,10.95,10.7,10.95,10.8,-0.15,93,10.6
1518134400,10.6,9.82,10.6,10.3,-0.5,237,10.4
1518393600,10.45,10.35,10.4,10.4,0.1,108,10.8
1519171200,11.4,10.6,10.8,11.4,1,207,11.6
1519257600,12.5,11.55,11.6,12.5,1.1,669,13.75
1519344000,13.75,13.75,13.75,13.75,1.25,300,14.35
1519603200,14.5,14.35,14.35,14.4,0.65,4271,14.5
1519689600,14.55,14.3,14.5,14.4,0,2545,14.3
1519862400,14.4,14.3,14.3,14.4,0,1373,14.4
1519948800,14.45,14.35,14.4,14.4,0,895,14.45
1520208000,14.5,14.4,14.45,14.45,0.05,673,14.5
1520294400,14.55,14.45,14.5,14.5,0.05,682,14.5
1520380800,14.55,14.45,14.5,14.5,0,559,14.5
1520467200,14.55,14.45,14.5,14.55,0.05,574,14.55
1520553600,14.55,14.5,14.55,14.5,-0.05,602,14.5
1520812800,14.55,14.35,14.5,14.45,-0.05,1286,14.3
1520899200,14.3,13.8,14.3,14,-0.45,439,13.9
1520985600,14.3,13.8,13.9,14.3,0.3,252,15.35
